source_id,doi,channel,condition,drug,cell_id,t_s,value,unit,fs_Hz,imaging_modality,file_origin
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row51,0.0,0.272418641119421,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row51,1200.0,0.29911206297518,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row52,0.0,0.271572252789548,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row52,1200.0,0.245949071029341,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row52,1200.0,0.273482338151929,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row52,0.0,0.284729494278949,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row52,1200.0,0.299282657146364,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row53,0.0,0.277522083815388,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row53,1200.0,0.235074618239295,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row53,1200.0,0.26720820129233,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row53,0.0,0.294889522063599,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row53,1200.0,0.296326167149097,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row54,0.0,0.284181090053103,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row54,1200.0,0.23394127631645,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row54,1200.0,0.278449320190173,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row54,0.0,0.289233711534415,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row54,1200.0,0.293180303043123,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row55,0.0,0.255585151632339,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row55,1200.0,0.254444557411571,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row55,1200.0,0.280966631130532,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row55,0.0,0.289200322062051,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row55,1200.0,0.293321890687594,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row56,0.0,0.288670233863812,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row56,1200.0,0.192681282812289,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row56,1200.0,0.270144372610705,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row56,0.0,0.296696975151022,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row56,1200.0,0.294298372897053,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row57,0.0,0.285041781451113,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row57,1200.0,0.231850060054222,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row57,1200.0,0.288919486451769,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row57,0.0,0.290294438745633,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row57,1200.0,0.303813269538097,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row58,0.0,0.274789480241921,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row58,1200.0,0.258583250894446,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row58,1200.0,0.261520956792083,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row58,0.0,0.301696156305482,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row58,1200.0,0.305502545873182,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row59,0.0,0.278882550775897,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row59,1200.0,0.252517686999001,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row59,1200.0,0.261314113690482,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row59,0.0,0.298741237418199,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row59,1200.0,0.298479864369128,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row60,0.0,0.279094510875151,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row60,1200.0,0.246128212188223,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal+Rot,Gal+Rot,row60,1200.0,0.274034980445244,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row60,0.0,0.299424266212917,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu+Rot,Glu+Rot,row60,1200.0,0.289163223094178,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row61,0.0,0.257530668215104,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row61,1200.0,0.195947050326426,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row61,0.0,0.283320495963608,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row62,0.0,0.282864140634274,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row62,1200.0,0.201096776135319,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row62,0.0,0.28954372109942,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row63,0.0,0.267968122745103,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row63,1200.0,0.20308959376424,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row63,0.0,0.286927224567478,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row64,0.0,0.269164827293551,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row64,1200.0,0.190763163566979,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row64,0.0,0.281363983629063,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row65,0.0,0.286826573378018,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row65,1200.0,0.260292969792946,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row65,0.0,0.279596286575924,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row66,0.0,0.252782813086679,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row66,1200.0,0.256951730397077,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row66,0.0,0.284596245604178,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row67,0.0,0.277700898791544,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row67,1200.0,0.204464266609622,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row67,0.0,0.295963897362981,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row68,0.0,0.245954702577365,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row68,1200.0,0.218665376905323,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row68,0.0,0.297746932948357,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row69,0.0,0.250993609077934,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row69,1200.0,0.22264723669807,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row69,0.0,0.293490356985245,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row70,0.0,0.276203172414686,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row70,1200.0,0.217080225829394,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row70,0.0,0.296481081072386,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row71,0.0,0.262617462685835,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row71,1200.0,0.278085703922329,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row71,0.0,0.294637270529883,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row72,0.0,0.222028653742639,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,CCCP,CCCP,row72,1200.0,0.268065292444248,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row72,0.0,0.295621506979543,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row73,0.0,0.256862430349187,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row73,0.0,0.29707028456896,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row74,0.0,0.237006477173878,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row74,0.0,0.297367244154565,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row75,0.0,0.241630136200968,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row75,0.0,0.298971721034775,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row76,0.0,0.282902241999096,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Glu,none,row76,0.0,0.300383938213521,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row77,0.0,0.246725274954871,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row78,0.0,0.211067564687651,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row79,0.0,0.280627124249847,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row80,0.0,0.26073949391747,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row81,0.0,0.250447623209205,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row82,0.0,0.260214627513264,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row83,0.0,0.286851558788634,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row84,0.0,0.281172937146366,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row85,0.0,0.257186069045762,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row86,0.0,0.254098964200313,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row87,0.0,0.252983829546571,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row88,0.0,0.252657838351215,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row89,0.0,0.295193231765381,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row90,0.0,0.288739307827807,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:short lifetime (ns),10.7554/eLife.73808,NAD(P)H_tau_short,Gal,none,row91,0.0,0.254983852938882,ns,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
